993;Mountain-500 Black, 52;Black;294.5797;539.9900;01-07-2007;;;Mountain Bikes;Mountain-500;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
984;Mountain-500 Silver, 40;Silver;308.2179;564.9900;01-07-2007;;;Mountain Bikes;Mountain-500;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
986;Mountain-500 Silver, 44;Silver;308.2179;564.9900;01-07-2007;;;Mountain Bikes;Mountain-500;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
987;Mountain-500 Silver, 48;Silver;308.2179;564.9900;01-07-2007;;;Mountain Bikes;Mountain-500;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
981;Mountain-400-W Silver, 40;Silver;419.7784;769.4900;01-07-2007;;;Mountain Bikes;Mountain-400-W;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
982;Mountain-400-W Silver, 42;Silver;419.7784;769.4900;01-07-2007;;;Mountain Bikes;Mountain-400-W;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
783;Mountain-200 Black, 42;Black;1251.9813;2294.9900;01-07-2006;;;Mountain Bikes;Mountain-200;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
809;ML Mountain Handlebars;;27.4925;61.9200;01-07-2006;;;Handlebars;ML Mountain Handlebars;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
810;HL Mountain Handlebars;;53.3999;120.2700;01-07-2006;;;Handlebars;HL Mountain Handlebars;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
935;LL Mountain Pedal;Silver/Black;17.9776;40.4900;01-07-2007;;;Pedals;LL Mountain Pedal;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
925;LL Mountain Frame - Black, 44;Black;136.7850;249.7900;01-07-2007;;;Mountain Frames;LL Mountain Frame;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
869;Women's Mountain Shorts, L;Black;26.1763;69.9900;01-07-2007;;;Shorts;Women's Mountain Shorts;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
880;Hydration Pack - 70 oz.;Silver;20.5663;54.9900;01-07-2007;;;Hydration Packs;Hydration Pack;30113;Nearby Cycle Shop;;71780;2;01-06-2008;13-06-2008;08-06-2008;5;0;653;653;CARGO TRANSPORT 5;;42452.6519
714;Long-Sleeve Logo Jersey, M;Multi;38.4923;49.9900;01-07-2005;;;Jerseys;Long-Sleeve Logo Jersey;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
956;Touring-1000 Yellow, 54;Yellow;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
954;Touring-1000 Yellow, 46;Yellow;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
712;AWC Logo Cap;Multi;6.9223;8.9900;01-07-2005;;;Caps;Cycling Cap;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
877;Bike Wash - Dissolver;;2.9733;7.9500;01-07-2007;;;Cleaners;Bike Wash;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
996;HL Bottom Bracket;;53.9416;121.4900;01-07-2007;;;Bottom Brackets;HL Bottom Bracket;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
864;Classic Vest, S;Blue;23.7490;63.5000;01-07-2007;;;Vests;Classic Vest;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
876;Hitch Rack - 4-Bike;;44.8800;120.0000;01-07-2007;;;Bike Racks;Hitch Rack - 4-Bike;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
959;Touring-3000 Blue, 58;Blue;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
971;Touring-2000 Blue, 50;Blue;755.1508;1214.8500;01-07-2007;;;Touring Bikes;Touring-2000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
870;Water Bottle - 30 oz.;;1.8663;4.9900;01-07-2007;;;Bottles and Cages;Water Bottle;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
978;Touring-3000 Blue, 44;Blue;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
955;Touring-1000 Yellow, 50;Yellow;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
948;Front Brakes;Silver;47.2860;106.5000;01-07-2007;;;Brakes;Front Brakes;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
994;LL Bottom Bracket;;23.9716;53.9900;01-07-2007;;;Bottom Brackets;LL Bottom Bracket;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
970;Touring-2000 Blue, 46;Blue;755.1508;1214.8500;01-07-2007;;;Touring Bikes;Touring-2000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
966;Touring-1000 Blue, 46;Blue;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
884;Short-Sleeve Classic Jersey, XL;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
885;HL Touring Frame - Yellow, 60;Yellow;601.7437;1003.9100;01-07-2007;;;Touring Frames;HL Touring Frame;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
715;Long-Sleeve Logo Jersey, L;Multi;38.4923;49.9900;01-07-2005;;;Jerseys;Long-Sleeve Logo Jersey;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
894;Rear Derailleur;Silver;53.9282;121.4600;01-07-2007;;;Derailleurs;Rear Derailleur;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
957;Touring-1000 Yellow, 60;Yellow;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
967;Touring-1000 Blue, 50;Blue;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
708;Sport-100 Helmet, Black;Black;13.0863;34.9900;01-07-2005;;;Helmets;Sport-100;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
961;Touring-3000 Yellow, 44;Yellow;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
979;Touring-3000 Blue, 50;Blue;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
958;Touring-3000 Blue, 54;Blue;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
963;Touring-3000 Yellow, 54;Yellow;461.4448;742.3500;01-07-2007;;;Touring Bikes;Touring-3000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
953;Touring-2000 Blue, 60;Blue;755.1508;1214.8500;01-07-2007;;;Touring Bikes;Touring-2000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
968;Touring-1000 Blue, 54;Blue;1481.9379;2384.0700;01-07-2007;;;Touring Bikes;Touring-1000;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
951;HL Crankset;Black;179.8156;404.9900;01-07-2007;;;Cranksets;HL Crankset;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
945;Front Derailleur;Silver;40.6216;91.4900;01-07-2007;;;Derailleurs;Front Derailleur;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
916;HL Touring Seat/Saddle;;23.3722;52.6400;01-07-2007;;;Saddles;HL Touring Seat/Saddle;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
886;LL Touring Frame - Yellow, 62;Yellow;199.8519;333.4200;01-07-2007;;;Touring Frames;LL Touring Frame;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
892;HL Touring Frame - Blue, 54;Blue;601.7437;1003.9100;01-07-2007;;;Touring Frames;HL Touring Frame;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
893;HL Touring Frame - Blue, 60;Blue;601.7437;1003.9100;01-07-2007;;;Touring Frames;HL Touring Frame;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
881;Short-Sleeve Classic Jersey, S;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
883;Short-Sleeve Classic Jersey, L;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
859;Half-Finger Gloves, M;Black;9.1593;24.4900;01-07-2006;;;Gloves;Half-Finger Gloves;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
865;Classic Vest, M;Blue;23.7490;63.5000;01-07-2007;;;Vests;Classic Vest;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
880;Hydration Pack - 70 oz.;Silver;20.5663;54.9900;01-07-2007;;;Hydration Packs;Hydration Pack;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
711;Sport-100 Helmet, Blue;Blue;13.0863;34.9900;01-07-2005;;;Helmets;Sport-100;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
707;Sport-100 Helmet, Red;Red;13.0863;34.9900;01-07-2005;;;Helmets;Sport-100;29485;Professional Sales and Service;;71782;2;01-06-2008;13-06-2008;08-06-2008;5;0;1086;1086;CARGO TRANSPORT 5;;43962.7901
738;LL Road Frame - Black, 52;Black;204.6251;337.2200;01-07-2005;;;Road Frames;LL Road Frame;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
939;ML Road Pedal;Silver/Black;27.5680;62.0900;01-07-2007;;;Pedals;ML Road Pedal;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
793;Road-250 Black, 44;Black;1554.9479;2443.3500;01-07-2006;;;Road Bikes;Road-250;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
977;Road-750 Black, 58;Black;343.6496;539.9900;01-07-2007;;;Road Bikes;Road-750;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
880;Hydration Pack - 70 oz.;Silver;20.5663;54.9900;01-07-2007;;;Hydration Packs;Hydration Pack;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
859;Half-Finger Gloves, M;Black;9.1593;24.4900;01-07-2006;;;Gloves;Half-Finger Gloves;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
976;Road-350-W Yellow, 48;Yellow;1082.5100;1700.9900;01-07-2007;;;Road Bikes;Road-350-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
714;Long-Sleeve Logo Jersey, M;Multi;38.4923;49.9900;01-07-2005;;;Jerseys;Long-Sleeve Logo Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
877;Bike Wash - Dissolver;;2.9733;7.9500;01-07-2007;;;Cleaners;Bike Wash;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
813;HL Road Handlebars;;53.3999;120.2700;01-07-2006;;;Handlebars;HL Road Handlebars;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
881;Short-Sleeve Classic Jersey, S;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
873;Patch Kit/8 Patches;;0.8565;2.2900;01-07-2007;;;Tires and Tubes;Patch kit;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
870;Water Bottle - 30 oz.;;1.8663;4.9900;01-07-2007;;;Bottles and Cages;Water Bottle;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
822;ML Road Frame-W - Yellow, 38;Yellow;360.9428;594.8300;01-07-2006;;;Road Frames;ML Road Frame-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
799;Road-550-W Yellow, 42;Yellow;713.0798;1120.4900;01-07-2006;;;Road Bikes;Road-550-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
858;Half-Finger Gloves, S;Black;9.1593;24.4900;01-07-2006;;;Gloves;Half-Finger Gloves;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
860;Half-Finger Gloves, L;Black;9.1593;24.4900;01-07-2006;;;Gloves;Half-Finger Gloves;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
864;Classic Vest, S;Blue;23.7490;63.5000;01-07-2007;;;Vests;Classic Vest;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
938;LL Road Pedal;Silver/Black;17.9776;40.4900;01-07-2007;;;Pedals;LL Road Pedal;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
883;Short-Sleeve Classic Jersey, L;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
722;LL Road Frame - Black, 58;Black;204.6251;337.2200;01-07-2005;;;Road Frames;LL Road Frame;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
884;Short-Sleeve Classic Jersey, XL;Yellow;41.5723;53.9900;01-07-2007;;;Jerseys;Short-Sleeve Classic Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
998;Road-750 Black, 48;Black;343.6496;539.9900;01-07-2007;;;Road Bikes;Road-750;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
999;Road-750 Black, 52;Black;343.6496;539.9900;01-07-2007;;;Road Bikes;Road-750;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
797;Road-550-W Yellow, 38;Yellow;713.0798;1120.4900;01-07-2006;;;Road Bikes;Road-550-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
798;Road-550-W Yellow, 40;Yellow;713.0798;1120.4900;01-07-2006;;;Road Bikes;Road-550-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
801;Road-550-W Yellow, 48;Yellow;713.0798;1120.4900;01-07-2006;;;Road Bikes;Road-550-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
973;Road-350-W Yellow, 40;Yellow;1082.5100;1700.9900;01-07-2007;;;Road Bikes;Road-350-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
974;Road-350-W Yellow, 42;Yellow;1082.5100;1700.9900;01-07-2007;;;Road Bikes;Road-350-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
940;HL Road Pedal;Silver/Black;35.9596;80.9900;01-07-2007;;;Pedals;HL Road Pedal;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
835;ML Road Frame-W - Yellow, 44;Yellow;360.9428;594.8300;01-07-2006;;;Road Frames;ML Road Frame-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
836;ML Road Frame-W - Yellow, 48;Yellow;360.9428;594.8300;01-07-2006;;;Road Frames;ML Road Frame-W;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
838;HL Road Frame - Black, 44;Black;868.6342;1431.5000;01-07-2006;;;Road Frames;HL Road Frame;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
718;HL Road Frame - Red, 44;Red;868.6342;1431.5000;01-07-2005;;;Road Frames;HL Road Frame;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
715;Long-Sleeve Logo Jersey, L;Multi;38.4923;49.9900;01-07-2005;;;Jerseys;Long-Sleeve Logo Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
716;Long-Sleeve Logo Jersey, XL;Multi;38.4923;49.9900;01-07-2005;;;Jerseys;Long-Sleeve Logo Jersey;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
875;Racing Socks, L;White;3.3623;8.9900;01-07-2007;;;Socks;Racing Socks;29957;Eastside Department Store;;71783;2;01-06-2008;13-06-2008;08-06-2008;5;0;992;992;CARGO TRANSPORT 5;;92663.5609
